"","Date","Afghanistan_cases","Albania_cases","Algeria_cases","Andorra_cases","Angola_cases","AntiguaandBarbuda_cases","Argentina_cases","Armenia_cases","Australia_cases","Austria_cases","Azerbaijan_cases","Bahrain_cases","Bangladesh_cases","Barbados_cases","Belarus_cases","Belgium_cases","Belize_cases","Benin_cases","Bhutan_cases","Bolivia_cases","BosniaandHerzegovina_cases","Botswana_cases","Brazil_cases","Brunei_cases","Bulgaria_cases","BurkinaFaso_cases","Burundi_cases","Cambodia_cases","Cameroon_cases","Canada_cases","CapeVerde_cases","CentralAfricanRepublic_cases","Chad_cases","Chile_cases","China_cases","Colombia_cases","Comoros_cases","Congo_cases","CostaRica_cases","CotedIvoire_cases","Croatia_cases","Cuba_cases","Cyprus_cases","Czechia_cases","DemocraticRepublicoftheCongo_cases","Denmark_cases","DiamondPrincessCruiseShip_cases","Djibouti_cases","Dominica_cases","DominicanRepublic_cases","EastTimor_cases","Ecuador_cases","Egypt_cases","ElSalvador_cases","EquatorialGuinea_cases","Eritrea_cases","Estonia_cases","Eswatini_cases","Ethiopia_cases","Fiji_cases","Finland_cases","France_cases","Gabon_cases","Georgia_cases","Germany_cases","Ghana_cases","Greece_cases","Grenada_cases","Guatemala_cases","Guinea_cases","GuineaBissau_cases","Guyana_cases","Haiti_cases","HolySee_cases","Honduras_cases","HongKong_cases","Hungary_cases","Iceland_cases","India_cases","Indonesia_cases","Iran_cases","Iraq_cases","Ireland_cases","Israel_cases","Italy_cases","Jamaica_cases","Japan_cases","Jordan_cases","Kazakhstan_cases","Kenya_cases","Kosovo_cases","Kuwait_cases","Kyrgyzstan_cases","Laos_cases","Latvia_cases","Lebanon_cases","Lesotho_cases","Liberia_cases","Libya_cases","Liechtenstein_cases","Lithuania_cases","Luxembourg_cases","Macao_cases","Madagascar_cases","Malawi_cases","Malaysia_cases","Maldives_cases","Mali_cases","Malta_cases","Mauritania_cases","Mauritius_cases","Mexico_cases","Moldova_cases","Monaco_cases","Mongolia_cases","Montenegro_cases","Morocco_cases","Mozambique_cases","MSZaandam_cases","Myanmar_cases","Namibia_cases","Nepal_cases","Netherlands_cases","NewZealand_cases","Nicaragua_cases","Niger_cases","Nigeria_cases","NorthMacedonia_cases","Norway_cases","occupiedPalestinianterritory_cases","Oman_cases","Pakistan_cases","Panama_cases","PapuaNewGuinea_cases","Paraguay_cases","Peru_cases","Philippines_cases","Poland_cases","Portugal_cases","Qatar_cases","RepublicofKorea_cases","Romania_cases","Russia_cases","Rwanda_cases","SaintKittsandNevis_cases","SaintLucia_cases","SaintVincentandtheGrenadines_cases","SanMarino_cases","SaoTomeandPrincipe_cases","SaudiArabia_cases","Senegal_cases","Serbia_cases","Seychelles_cases","SierraLeone_cases","Singapore_cases","Slovakia_cases","Slovenia_cases","Somalia_cases","SouthAfrica_cases","SouthSudan_cases","Spain_cases","SriLanka_cases","Sudan_cases","Suriname_cases","Sweden_cases","Switzerland_cases","SyrianArabRepublic_cases","Taiwan_cases","Tajikistan_cases","Tanzania_cases","Thailand_cases","TheBahamas_cases","TheGambia_cases","Togo_cases","TrinidadandTobago_cases","Tunisia_cases","Turkey_cases","Uganda_cases","Ukraine_cases","UnitedArabEmirates_cases","UnitedKingdom_cases","Uruguay_cases","US_cases","Uzbekistan_cases","Venezuela_cases","Vietnam_cases","WesternSahara_cases","Yemen_cases","Zambia_cases","Zimbabwe_cases","Afghanistan_deaths","Albania_deaths","Algeria_deaths","Andorra_deaths","Angola_deaths","AntiguaandBarbuda_deaths","Argentina_deaths","Armenia_deaths","Australia_deaths","Austria_deaths","Azerbaijan_deaths","Bahrain_deaths","Bangladesh_deaths","Barbados_deaths","Belarus_deaths","Belgium_deaths","Belize_deaths","Benin_deaths","Bhutan_deaths","Bolivia_deaths","BosniaandHerzegovina_deaths","Botswana_deaths","Brazil_deaths","Brunei_deaths","Bulgaria_deaths","BurkinaFaso_deaths","Burundi_deaths","Cambodia_deaths","Cameroon_deaths","Canada_deaths","CapeVerde_deaths","CentralAfricanRepublic_deaths","Chad_deaths","Chile_deaths","China_deaths","Colombia_deaths","Comoros_deaths","Congo_deaths","CostaRica_deaths","CotedIvoire_deaths","Croatia_deaths","Cuba_deaths","Cyprus_deaths","Czechia_deaths","DemocraticRepublicoftheCongo_deaths","Denmark_deaths","DiamondPrincessCruiseShip_deaths","Djibouti_deaths","Dominica_deaths","DominicanRepublic_deaths","EastTimor_deaths","Ecuador_deaths","Egypt_deaths","ElSalvador_deaths","EquatorialGuinea_deaths","Eritrea_deaths","Estonia_deaths","Eswatini_deaths","Ethiopia_deaths","Fiji_deaths","Finland_deaths","France_deaths","Gabon_deaths","Georgia_deaths","Germany_deaths","Ghana_deaths","Greece_deaths","Grenada_deaths","Guatemala_deaths","Guinea_deaths","GuineaBissau_deaths","Guyana_deaths","Haiti_deaths","HolySee_deaths","Honduras_deaths","HongKong_deaths","Hungary_deaths","Iceland_deaths","India_deaths","Indonesia_deaths","Iran_deaths","Iraq_deaths","Ireland_deaths","Israel_deaths","Italy_deaths","Jamaica_deaths","Japan_deaths","Jordan_deaths","Kazakhstan_deaths","Kenya_deaths","Kosovo_deaths","Kuwait_deaths","Kyrgyzstan_deaths","Laos_deaths","Latvia_deaths","Lebanon_deaths","Lesotho_deaths","Liberia_deaths","Libya_deaths","Liechtenstein_deaths","Lithuania_deaths","Luxembourg_deaths","Macao_deaths","Madagascar_deaths","Malawi_deaths","Malaysia_deaths","Maldives_deaths","Mali_deaths","Malta_deaths","Mauritania_deaths","Mauritius_deaths","Mexico_deaths","Moldova_deaths","Monaco_deaths","Mongolia_deaths","Montenegro_deaths","Morocco_deaths","Mozambique_deaths","MSZaandam_deaths","Myanmar_deaths","Namibia_deaths","Nepal_deaths","Netherlands_deaths","NewZealand_deaths","Nicaragua_deaths","Niger_deaths","Nigeria_deaths","NorthMacedonia_deaths","Norway_deaths","occupiedPalestinianterritory_deaths","Oman_deaths","Pakistan_deaths","Panama_deaths","PapuaNewGuinea_deaths","Paraguay_deaths","Peru_deaths","Philippines_deaths","Poland_deaths","Portugal_deaths","Qatar_deaths","RepublicofKorea_deaths","Romania_deaths","Russia_deaths","Rwanda_deaths","SaintKittsandNevis_deaths","SaintLucia_deaths","SaintVincentandtheGrenadines_deaths","SanMarino_deaths","SaoTomeandPrincipe_deaths","SaudiArabia_deaths","Senegal_deaths","Serbia_deaths","Seychelles_deaths","SierraLeone_deaths","Singapore_deaths","Slovakia_deaths","Slovenia_deaths","Somalia_deaths","SouthAfrica_deaths","SouthSudan_deaths","Spain_deaths","SriLanka_deaths","Sudan_deaths","Suriname_deaths","Sweden_deaths","Switzerland_deaths","SyrianArabRepublic_deaths","Taiwan_deaths","Tajikistan_deaths","Tanzania_deaths","Thailand_deaths","TheBahamas_deaths","TheGambia_deaths","Togo_deaths","TrinidadandTobago_deaths","Tunisia_deaths","Turkey_deaths","Uganda_deaths","Ukraine_deaths","UnitedArabEmirates_deaths","UnitedKingdom_deaths","Uruguay_deaths","US_deaths","Uzbekistan_deaths","Venezuela_deaths","Vietnam_deaths","WesternSahara_deaths","Yemen_deaths","Zambia_deaths","Zimbabwe_deaths","update"
"116",2020-05-16,6402,933,6821,761,48,25,7805,4283,7044,16201,3138,6747,20995,86,28681,54989,18,339,21,3826,2267,24,233511,141,2175,782,15,122,3105,77206,328,327,474,41428,82947,14939,11,391,853,2061,2224,1862,914,8455,1455,11056,712,1331,16,12110,24,32763,11719,1265,594,39,1770,202,306,18,6286,179630,1320,683,175752,5735,2819,22,1763,2658,969,117,358,12,2565,1052,3473,1802,90648,17025,118392,3260,24048,16608,224760,517,16202,607,5850,830,944,13802,1117,19,997,902,1,223,65,82,1534,3930,45,283,65,6872,1078,835,546,40,332,47144,5934,96,135,324,6741,129,9,182,16,291,44070,1499,25,889,5621,1762,8237,376,5029,40151,9449,8,778,88541,12305,18257,28810,30972,11050,16704,272043,289,15,18,17,653,235,52016,2429,10496,11,462,27356,1493,1465,1357,14355,236,230698,960,2289,10,29677,30572,51,440,1322,509,3025,96,23,298,116,1037,148067,227,17858,22627,229406,733,1474128,2738,504,318,6,122,679,42,168,31,542,51,2,3,363,55,98,629,36,12,314,7,160,9005,2,2,0,165,129,1,15662,1,105,51,1,0,140,5800,3,0,50,421,4634,562,1,15,10,25,95,79,17,296,61,543,13,4,0,428,0,2688,612,26,7,0,63,2,5,0,297,27532,11,12,7938,29,162,0,33,16,4,10,20,0,138,4,448,10,2871,1089,6937,121,1533,268,31763,9,778,9,34,50,29,107,14,0,19,26,0,20,3,1,55,104,0,0,3,113,4,48,6,4,10,5045,207,4,0,9,192,0,2,6,0,1,5689,21,8,51,176,98,232,2,21,873,269,0,11,2523,817,915,1203,15,262,1094,2537,0,0,0,0,41,7,302,25,228,0,29,22,28,103,55,261,4,27563,9,97,1,3674,1879,3,7,36,21,56,11,1,11,8,45,4096,0,497,214,34588,19,89892,11,10,0,0,18,7,4,116
"117",2020-05-17,6664,946,7019,761,48,25,8068,4472,7054,16242,3274,6956,22268,88,29650,55280,18,339,21,4088,2290,25,241080,141,2211,796,23,122,3105,78332,328,327,503,43781,82954,15574,11,391,863,2109,2226,1872,916,8475,1455,11125,712,1401,16,12314,24,33182,12229,1338,594,39,1774,203,317,18,6347,179693,1320,695,176369,5735,2834,22,1763,2658,990,117,456,12,2646,1055,3509,1802,95698,17514,120198,3404,24112,16617,225435,520,16226,613,6157,887,955,14850,1138,19,1008,911,1,226,65,82,1541,3945,45,304,70,6894,1094,860,553,62,332,49219,6060,96,136,324,6870,137,9,184,16,295,44195,1499,25,904,5959,1792,8249,381,5186,42125,9606,8,786,92273,12513,18529,29036,32604,11065,16871,281752,292,15,18,17,654,235,54752,2480,10610,11,505,28038,1494,1466,1421,15515,290,230698,981,2289,10,30143,30587,58,440,1524,509,3028,96,23,301,116,1037,149435,227,18291,23358,231232,734,1493132,2753,541,320,6,128,753,44,169,31,548,51,2,3,373,60,99,629,39,12,328,7,165,9052,2,2,0,169,133,1,16118,1,108,51,1,0,140,5903,3,0,53,450,4634,574,1,15,10,27,95,79,17,298,61,547,13,4,0,428,0,2736,630,30,7,0,63,2,5,0,298,28111,11,12,7962,29,163,0,33,16,4,10,20,0,142,4,451,10,3025,1148,6988,123,1543,272,31908,9,787,9,34,50,29,112,14,0,19,26,0,21,3,1,56,107,0,1,3,113,4,52,6,4,10,5177,211,4,0,9,192,0,2,6,0,2,5699,21,8,54,182,101,232,2,22,903,275,0,11,2648,824,925,1218,15,263,1107,2631,0,0,0,0,41,7,312,25,230,0,32,22,28,104,56,264,4,27563,9,97,1,3679,1881,3,7,39,21,56,11,1,11,8,45,4140,0,514,220,34758,20,90644,12,10,0,0,20,7,4,117
"118",2020-05-18,7072,948,7201,761,50,25,8371,4823,7068,16269,3387,7184,23870,88,30572,55559,18,339,21,4263,2304,25,255368,141,2235,796,42,122,3529,79411,328,327,519,46059,82963,16295,11,412,866,2119,2228,1881,917,8586,1538,11166,712,1518,16,12725,24,33582,12764,1413,719,39,1784,205,352,18,6380,180051,1432,701,176551,5735,2836,22,1912,2796,1032,124,533,12,2798,1055,3535,1802,100328,18010,122492,3554,24200,16643,225886,520,16259,629,6751,912,955,15691,1216,19,1009,931,1,229,65,82,1547,3947,45,322,70,6941,1106,874,558,81,332,51633,6138,97,140,324,6952,145,9,191,16,375,44341,1499,25,909,6175,1817,8257,388,5379,43966,9726,8,788,94933,12718,18885,29209,33969,11078,17036,290678,297,15,18,17,654,246,57345,2544,10699,11,519,28343,1495,1466,1455,16433,290,231606,992,2591,11,30377,30597,58,440,1729,509,3031,96,24,330,116,1043,150593,248,18616,24190,233809,737,1514901,2791,618,324,6,130,761,46,173,31,555,51,3,3,382,61,99,629,40,12,349,7,171,9080,2,2,0,174,133,1,16853,1,110,51,1,0,140,5960,3,0,53,478,4634,592,1,15,10,28,95,79,17,297,61,548,13,7,0,434,0,2799,645,30,7,0,64,2,5,0,300,28242,11,12,8003,29,165,0,35,16,4,10,21,0,146,4,462,10,3156,1191,7057,127,1547,276,32007,9,796,9,35,50,29,118,14,0,19,26,0,22,3,1,59,107,0,1,3,113,4,52,6,4,10,5332,217,4,0,9,192,0,2,6,0,2,5713,21,8,55,191,104,233,2,25,939,279,0,11,2789,831,936,1231,15,263,1120,2722,0,0,0,0,41,7,320,26,231,0,33,22,28,104,57,286,4,27709,9,105,1,3698,1886,3,7,41,21,56,11,1,12,8,46,4171,0,535,224,34918,20,91414,13,10,0,0,20,7,4,118
"119",2020-05-19,7653,949,7377,761,52,25,8809,5041,7072,16321,3518,7532,25121,90,31508,55791,18,130,21,4481,2321,25,271885,141,2259,796,42,122,3529,80493,335,366,545,49579,82963,16935,11,420,882,2153,2232,1887,918,8647,1629,11242,712,1618,16,13223,24,34151,13484,1498,825,39,1791,208,365,18,6399,180933,1502,707,177778,6096,2840,22,2133,2863,1038,125,533,12,2955,1055,3556,1802,106475,18496,124603,3611,24251,16659,226699,520,16287,649,6751,963,989,16764,1243,19,1012,954,1,233,68,82,1562,3958,45,326,70,6978,1143,901,569,131,332,54346,6340,97,140,324,7023,146,9,193,16,402,44449,1503,254,914,6401,1839,8267,391,5671,45898,9867,8,829,99483,12942,19268,29432,35606,11110,17191,299941,308,15,18,17,655,251,59854,2617,10733,11,534,28794,1495,1467,1502,17200,290,232037,1027,2728,11,30799,30618,58,440,1936,509,3033,96,24,338,116,1044,151615,260,18876,25063,236867,738,1535350,2855,749,324,6,167,772,46,178,31,561,51,3,3,393,64,100,632,41,12,370,7,175,9108,2,2,0,189,134,1,17983,1,112,51,1,0,140,6028,3,0,56,509,4634,613,1,15,10,28,96,79,17,302,61,551,13,7,0,441,0,2839,659,30,7,0,64,2,5,0,301,28025,12,12,8081,31,165,0,43,18,6,10,21,0,147,4,467,10,3302,1221,7119,131,1561,278,32169,9,805,9,35,50,29,121,14,0,21,26,0,23,3,1,60,109,0,2,3,114,4,53,6,4,10,5666,221,4,0,9,193,0,2,6,0,2,5734,21,17,55,192,106,233,2,27,985,281,0,11,2914,837,948,1247,15,263,1137,2837,0,0,0,0,41,8,329,30,234,0,33,22,28,104,59,312,4,27778,9,111,1,3743,1891,3,7,41,21,56,11,1,12,8,47,4199,0,548,227,35467,20,92965,13,10,0,0,28,7,4,119
"120",2020-05-20,8145,964,7542,762,52,25,9283,5271,7081,16353,3631,7888,26738,90,32426,55983,18,130,21,4919,2338,25,291579,141,2292,809,42,122,3733,81575,349,418,565,53617,82963,17687,34,420,897,2231,2234,1900,922,8721,1731,11315,712,1828,16,13477,24,34854,14229,1571,890,39,1794,217,389,18,6443,181700,1567,713,178473,6269,2850,22,2265,2863,1089,125,596,12,2955,1055,3598,1803,112028,19189,126949,3724,24315,16667,227364,529,16321,672,6969,1029,989,17568,1270,19,1016,961,1,238,69,82,1577,3971,45,371,71,7009,1186,931,584,141,332,56594,6553,97,140,324,7133,156,9,199,16,427,44647,1503,254,920,6677,1858,8281,398,6043,48091,9977,8,833,104020,13221,19739,29660,37097,11122,17387,308705,314,15,18,18,656,251,62545,2714,10833,11,570,29364,1496,1468,1573,18003,290,232555,1028,2728,11,31523,30658,58,440,2140,509,3034,97,24,340,116,1045,152587,264,19230,26004,239579,746,1559157,2939,824,324,6,184,832,48,187,31,568,51,3,3,403,67,100,633,43,12,386,7,179,9150,2,2,0,199,136,1,18859,1,116,52,1,0,146,6150,3,0,57,544,4634,630,1,15,10,29,96,79,17,304,61,554,13,9,0,446,0,2888,680,31,7,0,64,2,5,0,304,28135,12,12,8144,31,166,0,45,18,6,10,22,0,147,4,470,10,3434,1242,7183,134,1571,279,32330,9,818,9,35,50,29,124,14,0,21,26,0,23,3,1,60,109,0,2,3,114,4,55,6,4,10,6090,228,4,0,9,194,0,2,6,0,2,5767,21,17,58,200,110,234,2,30,1017,287,0,11,3024,842,962,1263,16,264,1147,2972,0,0,0,0,41,8,339,30,235,0,34,22,28,105,61,339,4,27888,9,111,1,3831,1892,3,7,41,21,56,11,1,12,8,47,4222,0,564,233,35837,20,94533,13,10,0,0,30,7,4,120
"121",2020-05-21,8676,969,7728,762,58,25,9931,5606,7095,16404,3749,8174,28511,90,33371,56235,18,135,21,5187,2350,29,310087,141,2331,812,42,123,4288,82742,356,436,588,57581,82963,18330,34,469,903,2301,2237,1908,923,8754,1835,11380,712,2047,16,13657,24,35306,15003,1640,903,39,1800,220,399,18,6493,181951,1567,721,179021,6269,2853,22,2512,3067,1109,127,734,12,3204,1055,3641,1803,118226,20162,129341,3877,24391,16683,228006,534,16362,684,7234,1109,1003,18609,1313,19,1025,1024,1,240,71,82,1593,3980,45,405,72,7059,1216,947,599,173,332,59567,6704,97,140,324,7211,162,9,199,18,457,44900,1504,279,924,7016,1898,8309,423,6370,50694,10116,8,836,108769,13434,20143,29912,38651,11142,17585,317554,320,15,18,18,658,251,65077,2812,10919,11,585,29812,1502,1468,1594,19137,481,233037,1055,3138,11,32172,30694,58,440,2350,509,3037,97,24,354,116,1046,153548,160,19706,26898,242133,749,1584512,2964,882,324,6,197,866,51,193,31,575,51,3,3,416,70,101,633,44,12,408,7,185,9186,2,3,0,215,140,1,20047,1,120,52,1,0,156,6267,3,0,58,589,4634,652,1,16,10,29,97,80,17,306,61,561,13,10,0,448,0,2939,696,33,10,0,64,2,5,0,306,28218,12,12,8203,31,168,0,48,18,6,10,25,0,156,4,473,10,3584,1278,7249,140,1583,279,32486,9,826,9,35,50,29,129,14,0,22,26,0,23,3,1,61,109,0,2,3,114,4,60,6,5,10,6510,233,4,0,9,196,0,2,6,0,3,5794,21,17,60,211,111,235,2,31,1067,291,0,11,3148,846,972,1277,17,264,1156,3099,0,0,0,0,41,8,351,33,237,0,35,23,28,106,61,369,4,27940,9,121,1,3871,1898,3,7,44,21,56,11,1,12,8,47,4249,0,579,237,36175,20,95756,13,10,0,0,33,7,4,121
"122",2020-05-22,9216,981,7918,762,60,25,10649,5928,7099,16436,3855,8414,30205,90,34303,56511,18,135,21,5579,2372,30,330890,141,2372,814,42,123,4400,83947,362,479,611,61857,82971,19131,78,469,911,2341,2243,1916,927,8813,1945,11428,712,2270,16,13989,24,35828,15786,1725,960,39,1807,225,433,18,6537,182354,1728,723,179710,6486,2874,22,2743,3067,1114,127,812,12,3477,1065,3678,1803,124794,20796,131652,3964,24506,16690,228658,544,16385,700,7919,1161,1004,19564,1350,19,1030,1086,2,249,72,82,1604,3981,45,448,82,7137,1274,969,600,200,332,62527,6847,97,141,324,7332,164,9,199,19,516,45088,1504,279,937,7261,1921,8332,423,6794,52437,10267,8,838,111698,13597,20619,30200,40481,11165,17712,326448,321,15,18,18,661,251,67719,2909,11024,11,606,30426,1503,1468,1594,20125,563,234824,1068,3378,11,32809,30707,59,441,2551,509,3037,97,25,363,116,1048,154500,175,20148,27892,244174,753,1608653,3028,944,324,6,209,920,51,205,31,582,51,3,3,433,74,101,635,46,12,432,7,190,9212,2,3,0,230,141,1,21048,1,125,52,1,0,159,6360,3,0,58,630,4634,682,1,16,10,29,99,81,17,312,63,561,13,10,0,456,0,3056,707,33,11,0,64,2,5,0,306,28292,12,12,8228,31,169,0,51,19,6,10,25,0,167,4,476,10,3726,1326,7300,147,1592,279,32616,9,836,9,35,50,29,138,14,0,22,26,0,24,3,1,61,109,0,2,3,115,4,62,6,6,10,6989,237,4,0,9,197,0,2,6,0,3,5807,21,17,60,221,112,235,2,34,1101,295,0,11,3244,857,982,1289,19,266,1166,3249,0,0,0,0,41,8,364,33,237,0,38,23,28,106,61,397,6,28628,9,137,1,3925,1903,4,7,44,21,56,11,1,12,8,47,4276,0,588,241,36533,20,97025,13,10,0,0,33,7,4,122
"123",2020-05-23,9998,989,8113,762,61,25,11353,6302,7114,16486,3982,8802,32078,92,35244,56810,18,135,24,5915,2391,30,347398,141,2408,814,42,124,4400,85151,371,552,648,65393,82974,20177,78,487,918,2366,2243,1931,927,8890,2025,11487,712,2270,16,14422,24,36258,16513,1819,960,39,1821,238,494,18,6568,182694,1934,728,179986,6617,2876,22,3054,3176,1114,127,865,12,3477,1065,3713,1804,131423,21745,133521,4272,24582,16712,229327,550,16410,704,7919,1192,1025,20464,1365,19,1046,1097,2,255,75,82,1616,3990,45,488,82,7185,1313,1015,609,227,332,65856,6994,98,141,324,7406,168,9,201,20,584,45265,1504,279,943,7526,1941,8346,423,7257,54601,10577,8,850,115754,13777,20931,30471,42213,11190,17857,335882,325,15,18,18,665,251,70161,2976,11092,11,621,31068,1504,1468,1594,21343,655,235290,1089,3628,11,33188,30725,70,441,2738,509,3040,100,25,373,116,1048,155686,198,20580,28704,245682,764,1630476,3115,1010,325,6,212,920,56,216,31,592,51,4,3,445,77,102,639,49,13,452,7,194,9237,2,3,0,240,141,1,22013,1,126,52,1,0,159,6466,3,1,60,673,4634,705,1,16,10,30,99,81,17,314,63,561,13,10,0,458,0,3096,735,33,11,0,64,2,5,0,306,28335,12,12,8261,31,171,0,55,20,6,10,26,0,167,4,482,10,3868,1351,7359,152,1604,279,32735,9,845,9,35,50,29,148,14,0,22,26,0,26,3,1,63,109,0,2,3,115,4,63,6,6,10,7179,242,4,0,9,198,0,2,6,0,3,5830,21,17,61,221,113,235,3,36,1133,299,0,11,3373,863,993,1302,21,266,1176,3388,0,0,0,0,42,8,379,34,238,0,39,23,28,106,61,407,8,28678,9,146,1,3992,1905,4,7,44,21,56,11,1,12,8,48,4308,0,605,244,36816,22,98146,13,10,0,0,39,7,4,123
"124",2020-05-24,10582,998,8306,762,69,25,12076,6661,7114,16503,4122,9138,33610,92,36198,57092,18,191,24,6263,2401,35,363211,141,2427,814,42,124,4890,86106,380,604,675,69102,82985,21175,87,487,930,2376,2244,1941,935,8955,2141,11559,712,2270,16,14801,24,36756,17265,1915,960,39,1823,250,582,18,6579,182709,1934,730,180328,6683,2878,22,3424,3275,1114,135,865,12,3950,1065,3741,1804,138536,22271,135701,4469,24639,16717,229858,552,16451,708,8531,1214,1032,21302,1403,19,1047,1114,2,265,75,82,1623,3992,45,527,83,7245,1371,1030,610,237,334,68620,7093,98,141,324,7433,194,9,201,21,603,45437,1504,279,945,7839,1978,8352,423,7770,56349,10926,8,862,119959,14035,21326,30623,43714,11206,18070,344481,327,15,18,18,665,251,72560,3047,11159,11,707,31616,1509,1468,1594,22583,655,235772,1141,3820,11,33459,30736,86,441,2929,509,3040,100,25,381,116,1051,156827,198,20986,29485,247037,769,1651289,3164,1121,325,9,222,920,56,218,32,600,51,4,3,452,81,102,640,49,14,480,7,199,9280,2,3,0,250,144,1,22666,1,130,52,1,0,165,6534,3,1,60,718,4634,727,1,16,10,30,99,82,17,315,63,562,13,10,0,458,0,3108,764,35,11,0,64,2,5,0,307,28370,12,12,8283,32,171,0,58,20,6,10,26,0,180,4,486,10,4024,1372,7417,160,1608,279,32785,9,852,9,35,51,29,156,14,0,22,26,0,26,3,1,63,110,0,2,4,115,4,65,6,6,10,7394,250,4,0,9,199,0,2,6,0,3,5841,21,17,61,226,113,235,3,37,1167,306,0,11,3456,868,996,1316,23,267,1185,3541,0,0,0,0,42,8,390,35,238,0,40,23,28,107,61,429,8,28752,9,165,1,3998,1906,4,7,46,21,56,11,1,12,8,48,4340,0,617,245,37257,22,98754,13,10,0,0,42,7,4,124
"125",2020-05-25,11173,1004,8503,763,70,25,12628,7113,7126,16539,4271,9171,35585,92,37144,57342,18,191,27,6660,2406,35,374898,141,2433,832,42,124,4890,87119,390,652,687,73997,82992,21981,87,487,951,2423,2244,1947,937,9002,2297,11586,712,2468,16,15073,24,37355,17967,1983,1043,39,1824,256,655,18,6599,183067,2135,731,180600,6808,2882,23,3760,3275,1178,137,958,12,4189,1065,3756,1804,144950,22750,137724,4632,24698,16734,230158,556,16472,711,8969,1286,1038,21967,1433,19,1049,1119,2,265,75,82,1635,3993,45,542,101,7417,1395,1059,611,262,334,71105,7147,98,141,324,7532,209,9,203,21,682,45647,1504,279,951,8068,1999,8364,423,7770,57705,11183,8,865,123979,14319,21631,30788,45465,11225,18283,353427,336,15,18,18,666,299,74795,3130,11193,11,735,31960,1511,1469,1689,23615,806,235400,1182,3976,11,33843,30746,106,441,3100,509,3042,100,25,386,116,1051,157814,222,21245,30307,248650,787,1670280,3189,1177,326,9,233,920,56,219,32,609,51,4,3,467,87,102,641,51,14,501,7,204,9312,2,3,0,261,146,1,23473,1,130,52,1,0,165,6655,3,1,61,761,4634,750,1,16,10,30,100,82,17,317,67,563,13,14,0,460,0,3203,783,35,12,0,65,2,5,0,308,28460,14,12,8309,32,172,0,59,20,7,11,27,0,182,4,491,10,4172,1391,7451,163,1606,281,32877,9,857,9,35,52,30,165,16,0,22,26,0,26,3,1,63,110,0,2,4,115,4,67,6,9,10,7633,261,4,0,9,200,1,2,6,0,4,5849,21,17,62,233,113,235,3,37,1197,310,0,11,3629,873,1007,1330,26,269,1205,3633,0,0,0,0,42,11,399,35,239,0,42,23,28,107,66,481,8,26834,10,170,1,4029,1913,4,7,46,21,57,11,1,13,8,48,4369,0,623,248,37379,22,99267,13,10,0,0,44,7,4,125
"126",2020-05-26,11831,1029,8697,763,70,25,13228,7402,7139,16557,4403,9366,36751,92,38059,57455,18,208,27,7136,2416,35,391222,141,2443,832,42,124,5436,88090,390,671,700,77961,82993,23003,87,487,956,2477,2244,1963,939,9050,2403,11627,712,2468,16,15264,24,37355,18756,2042,1043,39,1834,261,701,18,6628,182847,2238,732,181200,7117,2892,23,3954,3275,1178,139,1174,12,4401,1065,3771,1804,150793,23165,139511,4848,24735,16757,230555,564,16502,718,8969,1348,1038,22575,1468,19,1053,1140,2,266,77,82,1639,3995,45,586,101,7604,1438,1077,611,268,334,74560,7305,98,141,324,7577,213,9,206,21,772,45780,1504,759,952,8344,2014,8383,429,8118,59151,11447,8,877,129751,14669,22074,31007,47207,11265,18429,362342,339,15,18,18,666,441,76726,3161,11227,11,754,32343,1513,1469,1711,24264,806,236259,1319,3976,11,34440,30761,121,441,3266,509,3045,100,25,391,116,1051,158762,253,21584,31086,250309,789,1689163,3290,1211,327,9,249,920,56,220,33,617,51,4,3,484,91,103,643,52,14,522,7,208,9334,2,3,0,274,149,1,24512,1,130,52,1,0,175,6753,4,1,62,806,4634,776,1,16,10,30,101,82,17,317,68,563,13,14,0,468,0,3203,797,36,12,0,65,2,6,0,312,28533,14,12,8372,34,173,0,63,20,7,11,33,0,188,4,499,10,4344,1418,7508,169,1615,281,32955,9,863,9,37,52,30,172,16,0,22,26,0,26,3,1,65,110,0,2,4,115,5,70,6,13,10,8134,267,4,0,9,202,1,2,6,0,4,5875,21,35,63,249,116,235,3,37,1225,313,0,11,3788,886,1024,1342,28,269,1216,3807,0,0,0,0,42,12,411,36,239,0,44,23,28,108,67,524,8,27117,10,170,1,4125,1915,4,7,47,21,57,11,1,13,8,48,4397,0,644,253,37515,22,99952,14,11,0,1,49,7,4,126
